complaint_id,created_date,closed_date,category,subcategory,status,zone_id,latitude,longitude,severity,resolution_days,description
CMP-005215,2025-08-06T08:11:00,2025-08-11T08:11:00,sanitation,sewer_backup,closed,Z04,17.351345,78.475887,5,15,sanitation issue reported near South Market
CMP-005216,2025-08-06T17:08:00,2025-08-12T17:08:00,trash,overflow_bin,closed,Z02,17.432625,78.423053,2,6,trash issue reported near North Hills
CMP-005217,2025-08-07T08:23:00,2025-08-11T08:23:00,streetlight,missing,closed,Z11,17.444879,78.555656,3,4,streetlight issue reported near Greenfield
CMP-005218,2025-08-07T00:52:00,2025-08-07T00:52:00,streetlight,pole_damaged,closed,Z06,17.42771,78.533441,4,0,streetlight issue reported near Riverside
CMP-005219,2025-08-07T00:15:00,2025-08-14T00:15:00,pothole,alley,closed,Z15,17.33218,78.542884,5,16,pothole issue reported near Central Park
CMP-005220,2025-08-07T18:07:00,2025-08-13T18:07:00,water,leak,closed,Z15,17.49037,78.509801,5,6,water issue reported near Central Park
CMP-005221,2025-08-07T02:32:00,2025-08-20T02:32:00,streetlight,broken,closed,Z08,17.388482,78.524481,4,13,streetlight issue reported near Tech Park
CMP-005222,2025-08-07T10:00:00,,water,leak,open,Z08,17.323793,78.418785,5,,water issue reported near Tech Park
CMP-005223,2025-08-07T10:25:00,,pothole,alley,open,Z04,17.485194,78.534983,2,,pothole issue reported near South Market
CMP-005224,2025-08-07T09:17:00,2025-08-11T09:17:00,trash,overflow_bin,closed,Z13,17.316657,78.569176,5,4,trash issue reported near University District
CMP-005225,2025-08-07T06:41:00,2025-08-14T06:41:00,water,low_pressure,closed,Z09,17.408819,78.464289,3,7,water issue reported near Lakeview
CMP-005226,2025-08-07T04:41:00,2025-08-12T04:41:00,water,leak,closed,Z05,17.494822,78.559954,1,5,water issue reported near West Gate
CMP-005227,2025-08-07T02:08:00,2025-08-19T02:08:00,sanitation,sewer_backup,closed,Z15,17.410735,78.50408,3,12,sanitation issue reported near Central Park
CMP-005228,2025-08-07T20:59:00,2025-08-13T20:59:00,sanitation,sewer_backup,closed,Z04,17.332984,78.5909,5,9,sanitation issue reported near South Market
CMP-005229,2025-08-07T13:26:00,2025-08-09T13:26:00,water,no_water,closed,Z13,17.474159,78.440264,4,17,water issue reported near University District
CMP-005230,2025-08-07T00:42:00,2025-08-08T00:42:00,sanitation,odor,closed,Z06,17.397548,78.465548,2,2,sanitation issue reported near Riverside
CMP-005231,2025-08-07T11:42:00,2025-08-08T11:42:00,water,low_pressure,closed,Z09,17.31815,78.472849,3,6,water issue reported near Lakeview
CMP-005232,2025-08-07T07:16:00,2025-08-09T07:16:00,streetlight,pole_damaged,closed,Z01,17.445772,78.477768,2,2,streetlight issue reported near Downtown Core
CMP-005233,2025-08-07T15:40:00,,trash,missed_pickup,open,Z04,17.353575,78.435097,2,,trash issue reported near South Market
CMP-005234,2025-08-07T10:48:00,2025-08-23T10:48:00,pothole,major_road,closed,Z01,17.477948,78.469401,4,16,pothole issue reported near Downtown Core
CMP-005235,2025-08-07T12:51:00,2025-08-16T12:51:00,water,leak,closed,Z15,17.467964,78.575845,2,9,water issue reported near Central Park
CMP-005236,2025-08-07T19:18:00,2025-08-11T19:18:00,water,discolored,closed,Z05,17.4934,78.563279,2,4,water issue reported near West Gate
CMP-005237,2025-08-08T18:09:00,2025-08-14T18:09:00,trash,hazardous,closed,Z07,17.475298,78.501088,3,6,trash issue reported near Old Town
CMP-005238,2025-08-08T20:43:00,2025-08-08T20:43:00,trash,illegal_dumping,closed,Z01,17.406047,78.457019,1,0,trash issue reported near Downtown Core
CMP-005239,2025-08-08T05:42:00,2025-08-12T05:42:00,water,main_break,closed,Z11,17.386434,78.557475,1,7,water issue reported near Greenfield
CMP-005240,2025-08-08T20:10:00,2025-08-22T20:10:00,streetlight,flickering,closed,Z10,17.479219,78.409016,1,14,streetlight issue reported near Industrial Zone
CMP-005241,2025-08-08T05:41:00,2025-08-09T05:41:00,sanitation,odor,closed,Z14,17.414025,78.599153,3,1,sanitation issue reported near Hilltop
CMP-005242,2025-08-08T17:32:00,2025-08-09T17:32:00,trash,overflow_bin,closed,Z14,17.401563,78.51714,3,1,trash issue reported near Hilltop
CMP-005243,2025-08-08T11:55:00,2025-08-12T11:55:00,water,no_water,closed,Z12,17.404543,78.526597,1,4,water issue reported near Harbour Point
CMP-005244,2025-08-08T03:16:00,2025-08-09T03:16:00,water,leak,closed,Z02,17.39259,78.562961,3,11,water issue reported near North Hills
CMP-005245,2025-08-08T22:25:00,2025-08-08T22:25:00,water,low_pressure,closed,Z13,17.391221,78.55358,2,0,water issue reported near University District
CMP-005246,2025-08-08T21:00:00,2025-08-09T21:00:00,pothole,alley,closed,Z10,17.437925,78.445951,3,1,pothole issue reported near Industrial Zone
CMP-005247,2025-08-08T09:30:00,2025-08-18T09:30:00,trash,overflow_bin,closed,Z11,17.430894,78.562077,5,13,trash issue reported near Greenfield
CMP-005248,2025-08-08T09:08:00,2025-08-13T09:08:00,streetlight,pole_damaged,closed,Z12,17.398067,78.568347,4,5,streetlight issue reported near Harbour Point
CMP-005249,2025-08-08T14:17:00,2025-08-17T14:17:00,water,leak,closed,Z02,17.368707,78.483832,3,9,water issue reported near North Hills
CMP-005250,2025-08-08T02:41:00,2025-08-10T02:41:00,sanitation,odor,closed,Z06,17.461024,78.473811,3,2,sanitation issue reported near Riverside
CMP-005251,2025-08-08T02:57:00,2025-08-09T02:57:00,water,leak,closed,Z15,17.332788,78.481354,2,1,water issue reported near Central Park
CMP-005252,2025-08-08T05:20:00,,streetlight,broken,open,Z04,17.305414,78.531605,4,,streetlight issue reported near South Market
CMP-005253,2025-08-08T08:36:00,,trash,missed_pickup,open,Z08,17.448306,78.409089,4,,trash issue reported near Tech Park
CMP-005254,2025-08-08T22:35:00,2025-08-11T22:35:00,pothole,alley,closed,Z10,17.413733,78.419295,4,10,pothole issue reported near Industrial Zone
CMP-005255,2025-08-08T04:12:00,,trash,overflow_bin,open,Z13,17.364423,78.538693,2,,trash issue reported near University District
CMP-005256,2025-08-08T23:00:00,2025-08-18T23:00:00,streetlight,pole_damaged,closed,Z04,17.30864,78.436088,4,10,streetlight issue reported near South Market
CMP-005257,2025-08-08T08:46:00,2025-08-14T08:46:00,trash,illegal_dumping,closed,Z10,17.43537,78.535789,3,6,trash issue reported near Industrial Zone
CMP-005258,2025-08-08T20:20:00,2025-08-17T20:20:00,pothole,highway,closed,Z15,17.379697,78.487275,3,9,pothole issue reported near Central Park
CMP-005259,2025-08-08T22:11:00,2025-08-17T22:11:00,sanitation,drain_clogged,closed,Z02,17.440158,78.544034,4,9,sanitation issue reported near North Hills
CMP-005260,2025-08-08T16:56:00,2025-08-18T16:56:00,trash,illegal_dumping,closed,Z10,17.341617,78.594798,5,10,trash issue reported near Industrial Zone
CMP-005261,2025-08-08T11:55:00,2025-08-15T11:55:00,sanitation,sewer_backup,closed,Z04,17.437641,78.590882,2,7,sanitation issue reported near South Market
CMP-005262,2025-08-09T01:08:00,2025-08-11T01:08:00,noise,construction,closed,Z11,17.486673,78.430727,3,2,noise issue reported near Greenfield
CMP-005263,2025-08-09T17:58:00,2025-08-20T17:58:00,trash,overflow_bin,closed,Z03,17.461526,78.491559,4,11,trash issue reported near East Junction
CMP-005264,2025-08-09T07:57:00,2025-08-17T07:57:00,pothole,residential_street,closed,Z04,17.38016,78.5276,4,8,pothole issue reported near South Market
CMP-005265,2025-08-09T04:15:00,,noise,traffic,open,Z01,17.418815,78.507267,3,,noise issue reported near Downtown Core
CMP-005266,2025-08-09T17:08:00,2025-08-18T17:08:00,noise,nightlife,closed,Z10,17.426305,78.440506,4,9,noise issue reported near Industrial Zone
CMP-005267,2025-08-09T03:25:00,2025-08-12T03:25:00,streetlight,flickering,closed,Z02,17.454717,78.581023,3,3,streetlight issue reported near North Hills
CMP-005268,2025-08-09T07:19:00,2025-08-12T07:19:00,sanitation,sewer_backup,closed,Z14,17.479723,78.576185,2,3,sanitation issue reported near Hilltop
CMP-005269,2025-08-09T21:05:00,2025-08-13T21:05:00,pothole,residential_street,closed,Z08,17.498158,78.432816,3,4,pothole issue reported near Tech Park
CMP-005270,2025-08-09T23:19:00,2025-08-17T23:19:00,sanitation,odor,closed,Z15,17.323892,78.51674,2,8,sanitation issue reported near Central Park
CMP-005271,2025-08-09T03:49:00,2025-08-12T03:49:00,noise,construction,closed,Z01,17.347977,78.445355,3,3,noise issue reported near Downtown Core
CMP-005272,2025-08-09T02:49:00,2025-08-18T02:49:00,sanitation,manhole_overflow,closed,Z05,17.465081,78.451471,5,11,sanitation issue reported near West Gate
CMP-005273,2025-08-09T21:40:00,2025-08-16T21:40:00,pothole,residential_street,closed,Z13,17.481715,78.531526,5,7,pothole issue reported near University District
CMP-005274,2025-08-09T01:13:00,2025-08-11T01:13:00,trash,overflow_bin,closed,Z11,17.42955,78.504932,3,2,trash issue reported near Greenfield
CMP-005275,2025-08-09T04:46:00,2025-08-11T04:46:00,noise,construction,closed,Z13,17.466146,78.556366,4,22,noise issue reported near University District
CMP-005276,2025-08-09T15:15:00,2025-08-23T15:15:00,streetlight,pole_damaged,closed,Z01,17.396597,78.472686,5,15,streetlight issue reported near Downtown Core
CMP-005277,2025-08-09T15:05:00,2025-08-13T15:05:00,trash,illegal_dumping,closed,Z05,17.345257,78.466479,3,4,trash issue reported near West Gate
CMP-005278,2025-08-09T01:11:00,2025-08-10T01:11:00,streetlight,missing,closed,Z07,17.456266,78.411204,5,1,streetlight issue reported near Old Town
CMP-005279,2025-08-09T14:24:00,2025-08-14T14:24:00,noise,construction,closed,Z09,17.330678,78.535307,2,5,noise issue reported near Lakeview
CMP-005280,2025-08-09T18:51:00,2025-08-09T18:51:00,pothole,residential_street,closed,Z07,17.352436,78.426566,2,0,pothole issue reported near Old Town
CMP-005281,2025-08-09T14:45:00,,noise,industrial,open,Z05,17.470218,78.538663,2,,noise issue reported near West Gate
CMP-005282,2025-08-09T10:44:00,2025-08-22T10:44:00,pothole,highway,closed,Z01,17.395983,78.473675,3,13,pothole issue reported near Downtown Core
CMP-005283,2025-08-09T09:16:00,2025-08-12T09:16:00,pothole,major_road,closed,Z14,17.457098,78.498191,3,3,pothole issue reported near Hilltop
CMP-005284,2025-08-09T23:45:00,,pothole,major_road,open,Z11,17.462019,78.595415,3,,pothole issue reported near Greenfield
CMP-005285,2025-08-10T00:35:00,2025-08-15T00:35:00,streetlight,broken,closed,Z03,17.45588,78.541372,1,5,streetlight issue reported near East Junction
CMP-005286,2025-08-10T06:03:00,2025-08-26T06:03:00,sanitation,sewer_backup,closed,Z01,17.338075,78.473835,4,16,sanitation issue reported near Downtown Core
CMP-005287,2025-08-10T14:47:00,2025-08-22T14:47:00,streetlight,broken,closed,Z02,17.45895,78.454113,5,12,streetlight issue reported near North Hills
CMP-005288,2025-08-10T23:34:00,2025-08-14T23:34:00,trash,hazardous,closed,Z10,17.440354,78.51303,5,14,trash issue reported near Industrial Zone
CMP-005289,2025-08-10T15:33:00,2025-08-18T15:33:00,streetlight,pole_damaged,closed,Z10,17.342133,78.515591,2,8,streetlight issue reported near Industrial Zone
CMP-005290,2025-08-10T13:53:00,2025-08-15T13:53:00,sanitation,drain_clogged,closed,Z01,17.48156,78.553676,2,5,sanitation issue reported near Downtown Core
CMP-005291,2025-08-10T02:58:00,2025-08-12T02:58:00,trash,hazardous,closed,Z01,17.429807,78.539704,3,2,trash issue reported near Downtown Core
CMP-005292,2025-08-10T08:17:00,2025-08-20T08:17:00,trash,missed_pickup,closed,Z12,17.324,78.470212,4,10,trash issue reported near Harbour Point
CMP-005293,2025-08-10T05:20:00,2025-08-11T05:20:00,pothole,major_road,closed,Z02,17.405086,78.427114,3,3,pothole issue reported near North Hills
CMP-005294,2025-08-10T00:08:00,2025-08-16T00:08:00,trash,hazardous,closed,Z04,17.485498,78.584915,4,16,trash issue reported near South Market
CMP-005295,2025-08-10T03:43:00,2025-08-10T03:43:00,streetlight,flickering,closed,Z07,17.348277,78.573056,3,0,streetlight issue reported near Old Town
CMP-005296,2025-08-10T12:55:00,2025-08-18T12:55:00,sanitation,odor,closed,Z04,17.392403,78.551419,2,11,sanitation issue reported near South Market
CMP-005297,2025-08-10T14:07:00,2025-08-12T14:07:00,trash,overflow_bin,closed,Z06,17.337738,78.584971,3,2,trash issue reported near Riverside
CMP-005298,2025-08-10T14:18:00,2025-08-12T14:18:00,noise,construction,closed,Z14,17.422751,78.558479,3,2,noise issue reported near Hilltop
CMP-005299,2025-08-10T13:50:00,2025-08-12T13:50:00,streetlight,missing,closed,Z04,17.451328,78.48011,3,2,streetlight issue reported near South Market
CMP-005300,2025-08-10T15:30:00,2025-08-12T15:30:00,streetlight,broken,closed,Z09,17.365128,78.551227,3,2,streetlight issue reported near Lakeview
CMP-005301,2025-08-10T17:58:00,,trash,hazardous,open,Z01,17.408086,78.59454,5,,trash issue reported near Downtown Core
CMP-005302,2025-08-10T23:26:00,2025-08-17T23:26:00,pothole,highway,closed,Z15,17.31414,78.507999,3,7,pothole issue reported near Central Park
CMP-005303,2025-08-10T10:03:00,2025-08-14T10:03:00,sanitation,drain_clogged,closed,Z12,17.332179,78.59456,2,4,sanitation issue reported near Harbour Point
CMP-005304,2025-08-10T08:42:00,2025-08-19T08:42:00,water,discolored,closed,Z10,17.453745,78.582436,4,9,water issue reported near Industrial Zone
CMP-005305,2025-08-10T05:18:00,2025-08-20T05:18:00,streetlight,pole_damaged,closed,Z07,17.484438,78.415165,4,10,streetlight issue reported near Old Town
CMP-005306,2025-08-10T17:24:00,2025-08-25T17:24:00,water,leak,closed,Z01,17.449139,78.425134,5,17,water issue reported near Downtown Core
CMP-005307,2025-08-10T13:38:00,2025-08-17T13:38:00,pothole,major_road,closed,Z11,17.464438,78.426182,3,10,pothole issue reported near Greenfield
CMP-005308,2025-08-10T00:34:00,2025-08-20T00:34:00,sanitation,odor,closed,Z09,17.412745,78.520022,4,10,sanitation issue reported near Lakeview
CMP-005309,2025-08-10T22:50:00,,pothole,residential_street,open,Z15,17.492013,78.477755,4,,pothole issue reported near Central Park
CMP-005310,2025-08-10T23:06:00,2025-08-20T23:06:00,streetlight,missing,closed,Z11,17.383858,78.559398,4,10,streetlight issue reported near Greenfield
CMP-005311,2025-08-10T15:43:00,2025-08-16T15:43:00,trash,overflow_bin,closed,Z13,17.305612,78.578918,2,6,trash issue reported near University District
CMP-005312,2025-08-11T01:16:00,2025-08-19T01:16:00,water,leak,closed,Z14,17.496051,78.508171,2,8,water issue reported near Hilltop
CMP-005313,2025-08-11T09:30:00,2025-08-18T09:30:00,trash,hazardous,closed,Z12,17.402614,78.405201,2,7,trash issue reported near Harbour Point
CMP-005314,2025-08-11T06:56:00,2025-08-14T06:56:00,pothole,residential_street,closed,Z07,17.397372,78.577307,2,3,pothole issue reported near Old Town
CMP-005315,2025-08-11T09:47:00,2025-08-18T09:47:00,sanitation,sewer_backup,closed,Z08,17.411323,78.562631,4,7,sanitation issue reported near Tech Park
CMP-005316,2025-08-11T08:39:00,2025-08-12T08:39:00,pothole,residential_street,closed,Z10,17.45787,78.467196,1,1,pothole issue reported near Industrial Zone
CMP-005317,2025-08-11T12:34:00,2025-08-14T12:34:00,trash,illegal_dumping,closed,Z04,17.438802,78.410901,3,3,trash issue reported near South Market
CMP-005318,2025-08-11T17:28:00,2025-08-20T17:28:00,pothole,alley,closed,Z01,17.332918,78.572747,3,9,pothole issue reported near Downtown Core
CMP-005319,2025-08-11T01:08:00,2025-08-19T01:08:00,water,main_break,closed,Z07,17.432418,78.577228,4,15,water issue reported near Old Town
CMP-005320,2025-08-11T08:56:00,2025-08-14T08:56:00,streetlight,missing,closed,Z15,17.485853,78.525039,2,3,streetlight issue reported near Central Park
CMP-005321,2025-08-11T10:34:00,2025-08-17T10:34:00,streetlight,pole_damaged,closed,Z11,17.329702,78.523747,3,6,streetlight issue reported near Greenfield
CMP-005322,2025-08-11T18:00:00,2025-08-17T18:00:00,noise,construction,closed,Z11,17.381423,78.508695,3,6,noise issue reported near Greenfield
CMP-005323,2025-08-11T15:39:00,2025-08-16T15:39:00,noise,construction,closed,Z06,17.391797,78.493349,3,5,noise issue reported near Riverside
CMP-005324,2025-08-11T12:17:00,,streetlight,pole_damaged,open,Z03,17.313784,78.526884,2,,streetlight issue reported near East Junction
CMP-005325,2025-08-11T22:11:00,2025-08-11T22:11:00,water,discolored,closed,Z04,17.303866,78.565752,1,0,water issue reported near South Market
CMP-005326,2025-08-11T20:17:00,2025-08-16T20:17:00,sanitation,drain_clogged,closed,Z08,17.407549,78.567414,4,5,sanitation issue reported near Tech Park
CMP-005327,2025-08-11T18:14:00,2025-08-14T18:14:00,sanitation,manhole_overflow,closed,Z06,17.475629,78.598388,5,22,sanitation issue reported near Riverside
CMP-005328,2025-08-11T17:47:00,2025-08-13T17:47:00,sanitation,manhole_overflow,closed,Z06,17.378333,78.406654,3,4,sanitation issue reported near Riverside
CMP-005329,2025-08-11T10:42:00,2025-08-21T10:42:00,pothole,alley,closed,Z10,17.3321,78.585854,4,10,pothole issue reported near Industrial Zone
CMP-005330,2025-08-11T08:20:00,2025-08-12T08:20:00,pothole,major_road,closed,Z14,17.4511,78.45019,1,1,pothole issue reported near Hilltop
CMP-005331,2025-08-11T13:21:00,2025-08-19T13:21:00,sanitation,manhole_overflow,closed,Z09,17.499399,78.501127,3,8,sanitation issue reported near Lakeview
CMP-005332,2025-08-11T15:34:00,2025-08-17T15:34:00,water,main_break,closed,Z03,17.385171,78.48385,3,6,water issue reported near East Junction
CMP-005333,2025-08-11T18:35:00,2025-08-29T18:35:00,sanitation,manhole_overflow,closed,Z01,17.441039,78.438828,4,22,sanitation issue reported near Downtown Core
CMP-005334,2025-08-12T10:29:00,2025-08-15T10:29:00,pothole,alley,closed,Z07,17.30467,78.407932,3,3,pothole issue reported near Old Town
CMP-005335,2025-08-12T16:42:00,2025-08-24T16:42:00,sanitation,manhole_overflow,closed,Z13,17.450558,78.543818,4,14,sanitation issue reported near University District
CMP-005336,2025-08-12T09:05:00,2025-08-15T09:05:00,streetlight,missing,closed,Z13,17.385158,78.430067,4,17,streetlight issue reported near University District
CMP-005337,2025-08-12T20:22:00,2025-08-18T20:22:00,noise,construction,closed,Z01,17.407966,78.564444,2,8,noise issue reported near Downtown Core
