incident_id,date,time,zone_id,latitude,longitude,severity,type,road_type,weather_condition,injuries,fatalities
INC-001627,2025-08-05,15:11,Z04,17.464092,78.492605,3,collision,arterial,fog,2,0
INC-001628,2025-08-05,05:33,Z09,17.414101,78.501409,4,pedestrian,local,clear,1,0
INC-001629,2025-08-05,12:29,Z08,17.371372,78.500281,3,pedestrian,local,storm,1,0
INC-001630,2025-08-05,19:01,Z01,17.484929,78.483505,3,cyclist,arterial,fog,2,0
INC-001631,2025-08-06,06:37,Z12,17.441632,78.458779,1,cyclist,collector,storm,1,0
INC-001632,2025-08-06,23:18,Z09,17.300395,78.426895,5,single_vehicle,highway,clear,0,0
INC-001633,2025-08-06,10:34,Z15,17.461266,78.434916,4,cyclist,highway,clear,2,0
INC-001634,2025-08-06,17:02,Z07,17.403719,78.560153,3,multi_vehicle,arterial,rain,3,0
INC-001635,2025-08-06,03:14,Z12,17.441221,78.421586,2,pedestrian,local,storm,2,0
INC-001636,2025-08-06,12:43,Z01,17.305013,78.582775,2,collision,local,clear,1,0
INC-001637,2025-08-06,18:03,Z05,17.413216,78.408214,3,multi_vehicle,local,clear,3,0
INC-001638,2025-08-06,02:06,Z04,17.417283,78.457053,2,multi_vehicle,local,fog,1,0
INC-001639,2025-08-06,16:58,Z12,17.480013,78.517682,3,cyclist,local,storm,1,0
INC-001640,2025-08-07,14:06,Z03,17.307421,78.430263,4,cyclist,local,rain,0,0
INC-001641,2025-08-07,04:08,Z06,17.3164,78.478584,3,cyclist,local,storm,0,0
INC-001642,2025-08-07,01:16,Z09,17.382018,78.577871,5,pedestrian,local,rain,3,1
INC-001643,2025-08-07,10:52,Z07,17.461942,78.536121,4,pedestrian,local,rain,1,0
INC-001644,2025-08-07,01:59,Z15,17.473092,78.426159,2,cyclist,arterial,clear,0,0
INC-001645,2025-08-07,04:38,Z07,17.407058,78.463083,3,multi_vehicle,arterial,clear,0,0
INC-001646,2025-08-08,11:03,Z04,17.325511,78.564733,2,collision,local,clear,2,0
INC-001647,2025-08-08,23:16,Z07,17.4976,78.480572,1,single_vehicle,highway,clear,1,0
INC-001648,2025-08-08,07:41,Z04,17.408854,78.42587,2,single_vehicle,highway,clear,1,0
INC-001649,2025-08-08,18:56,Z07,17.434475,78.482098,3,pedestrian,collector,fog,1,0
INC-001650,2025-08-08,18:04,Z01,17.375973,78.420998,5,multi_vehicle,arterial,clear,1,0
INC-001651,2025-08-08,07:39,Z02,17.3347,78.451433,2,pedestrian,local,clear,0,0
INC-001652,2025-08-09,19:11,Z06,17.308564,78.581899,3,multi_vehicle,arterial,rain,1,0
INC-001653,2025-08-09,01:20,Z06,17.344382,78.569418,3,pedestrian,collector,clear,2,0
INC-001654,2025-08-09,12:06,Z10,17.31455,78.447517,1,single_vehicle,collector,clear,0,0
INC-001655,2025-08-09,03:15,Z09,17.430071,78.570989,4,cyclist,collector,clear,2,0
INC-001656,2025-08-09,03:11,Z04,17.428805,78.543699,1,multi_vehicle,arterial,clear,1,0
INC-001657,2025-08-09,22:10,Z08,17.378721,78.412724,3,pedestrian,local,rain,3,0
INC-001658,2025-08-09,12:19,Z15,17.392725,78.587313,1,collision,collector,clear,1,0
INC-001659,2025-08-09,16:19,Z10,17.379333,78.438376,5,single_vehicle,arterial,fog,2,0
INC-001660,2025-08-10,02:17,Z04,17.329212,78.437814,2,pedestrian,highway,rain,0,0
INC-001661,2025-08-10,00:09,Z04,17.44363,78.420299,4,cyclist,arterial,rain,2,0
INC-001662,2025-08-10,07:09,Z10,17.45883,78.435895,3,pedestrian,arterial,clear,1,0
INC-001663,2025-08-10,15:37,Z12,17.349501,78.400717,3,cyclist,local,clear,1,0
INC-001664,2025-08-10,04:57,Z06,17.482667,78.529455,3,multi_vehicle,arterial,clear,2,0
INC-001665,2025-08-10,00:35,Z14,17.321009,78.464771,1,single_vehicle,arterial,clear,0,0
INC-001666,2025-08-10,16:19,Z03,17.472676,78.50808,4,multi_vehicle,collector,clear,3,0
INC-001667,2025-08-10,09:59,Z07,17.439946,78.543213,1,single_vehicle,collector,clear,0,0
INC-001668,2025-08-10,22:19,Z07,17.309742,78.52954,2,cyclist,collector,rain,0,0
INC-001669,2025-08-11,19:11,Z14,17.386229,78.4805,2,cyclist,arterial,clear,0,0
INC-001670,2025-08-11,15:53,Z01,17.450273,78.476808,1,pedestrian,local,clear,1,0
INC-001671,2025-08-11,06:34,Z01,17.44487,78.430019,4,pedestrian,arterial,clear,2,0
INC-001672,2025-08-11,00:18,Z07,17.35715,78.432853,3,collision,local,rain,3,0
INC-001673,2025-08-11,15:50,Z07,17.348534,78.480229,1,collision,arterial,clear,0,0
INC-001674,2025-08-11,03:22,Z11,17.36331,78.526407,4,cyclist,collector,rain,1,0
INC-001675,2025-08-12,20:41,Z01,17.454772,78.475888,1,collision,local,clear,1,0
INC-001676,2025-08-12,07:28,Z03,17.313922,78.535806,2,collision,collector,clear,2,0
INC-001677,2025-08-12,09:14,Z09,17.415789,78.42871,3,single_vehicle,arterial,clear,0,0
INC-001678,2025-08-12,16:56,Z12,17.498073,78.543501,4,single_vehicle,local,rain,1,0
INC-001679,2025-08-12,08:51,Z13,17.462654,78.452355,2,cyclist,collector,clear,0,0
INC-001680,2025-08-12,00:05,Z06,17.39292,78.433147,5,single_vehicle,local,storm,3,0
INC-001681,2025-08-13,11:38,Z04,17.356851,78.427504,4,collision,arterial,clear,2,0
INC-001682,2025-08-13,07:12,Z02,17.327008,78.594788,3,collision,highway,clear,2,0
INC-001683,2025-08-13,04:52,Z02,17.338524,78.413024,2,collision,highway,rain,1,0
INC-001684,2025-08-13,02:17,Z04,17.414617,78.490573,5,pedestrian,highway,clear,2,0
INC-001685,2025-08-13,19:37,Z07,17.326292,78.558417,4,pedestrian,arterial,clear,1,0
INC-001686,2025-08-13,00:50,Z03,17.338553,78.472126,1,multi_vehicle,highway,clear,0,0
INC-001687,2025-08-13,19:05,Z15,17.446803,78.565891,2,collision,highway,storm,2,0
INC-001688,2025-08-13,21:14,Z10,17.328008,78.43284,2,pedestrian,local,clear,0,0
INC-001689,2025-08-13,12:12,Z03,17.32947,78.419865,4,collision,local,clear,0,0
INC-001690,2025-08-14,01:13,Z11,17.371397,78.411402,3,pedestrian,local,clear,3,0
INC-001691,2025-08-14,13:20,Z12,17.338276,78.540541,2,single_vehicle,local,clear,1,0
INC-001692,2025-08-14,08:52,Z03,17.346978,78.460722,3,cyclist,arterial,rain,3,0
INC-001693,2025-08-14,02:01,Z07,17.468802,78.490282,3,multi_vehicle,highway,clear,1,0
INC-001694,2025-08-14,23:13,Z04,17.48366,78.482817,3,multi_vehicle,highway,rain,1,0
INC-001695,2025-08-14,01:58,Z01,17.304574,78.593096,4,cyclist,arterial,rain,4,0
INC-001696,2025-08-14,19:19,Z12,17.489076,78.411902,4,cyclist,collector,clear,1,0
INC-001697,2025-08-15,08:14,Z06,17.320639,78.494282,3,multi_vehicle,highway,fog,3,0
INC-001698,2025-08-15,19:04,Z10,17.307558,78.480833,5,pedestrian,arterial,clear,0,1
INC-001699,2025-08-15,23:48,Z06,17.461538,78.582907,2,multi_vehicle,collector,storm,0,0
INC-001700,2025-08-15,04:58,Z07,17.315061,78.537992,1,single_vehicle,collector,clear,1,0
INC-001701,2025-08-15,05:26,Z13,17.4446,78.448381,1,cyclist,local,storm,1,0
INC-001702,2025-08-16,16:25,Z12,17.408124,78.40979,1,cyclist,arterial,clear,1,0
INC-001703,2025-08-16,01:05,Z02,17.372647,78.561787,2,collision,highway,storm,1,0
INC-001704,2025-08-16,16:24,Z05,17.431408,78.461429,5,pedestrian,collector,clear,4,1
INC-001705,2025-08-16,22:07,Z11,17.388613,78.421462,4,single_vehicle,local,rain,2,0
INC-001706,2025-08-16,00:59,Z01,17.41089,78.486908,2,multi_vehicle,local,rain,0,0
INC-001707,2025-08-16,18:29,Z07,17.441875,78.443009,3,single_vehicle,collector,clear,0,0
INC-001708,2025-08-17,09:23,Z03,17.419857,78.417672,1,single_vehicle,highway,rain,0,0
INC-001709,2025-08-17,09:04,Z09,17.381109,78.570302,4,pedestrian,arterial,clear,4,0
INC-001710,2025-08-17,21:26,Z10,17.485735,78.58017,1,collision,arterial,rain,1,0
INC-001711,2025-08-17,13:41,Z15,17.382117,78.538333,1,collision,collector,clear,1,0
INC-001712,2025-08-17,18:26,Z04,17.314901,78.407738,4,multi_vehicle,local,clear,0,0
INC-001713,2025-08-17,20:19,Z01,17.45063,78.528893,1,cyclist,local,clear,1,0
INC-001714,2025-08-17,13:18,Z07,17.443417,78.48634,3,collision,collector,clear,1,0
INC-001715,2025-08-17,19:04,Z09,17.352254,78.584747,3,pedestrian,local,fog,0,0
INC-001716,2025-08-17,04:00,Z02,17.31828,78.403499,3,single_vehicle,arterial,clear,1,0
INC-001717,2025-08-17,12:23,Z09,17.416625,78.522849,3,multi_vehicle,collector,clear,3,0
INC-001718,2025-08-18,06:38,Z06,17.388237,78.502545,3,collision,collector,storm,3,0
INC-001719,2025-08-18,04:44,Z04,17.369529,78.533616,2,single_vehicle,collector,rain,0,0
INC-001720,2025-08-18,11:40,Z03,17.378221,78.575745,3,single_vehicle,highway,clear,1,0
INC-001721,2025-08-18,23:48,Z01,17.372145,78.406945,4,multi_vehicle,highway,clear,3,0
INC-001722,2025-08-18,19:49,Z08,17.481758,78.464796,2,multi_vehicle,highway,clear,2,0
INC-001723,2025-08-18,05:06,Z11,17.356962,78.490022,5,pedestrian,collector,fog,4,0
INC-001724,2025-08-18,04:33,Z15,17.469079,78.48165,4,collision,highway,fog,4,0
INC-001725,2025-08-18,08:29,Z03,17.353902,78.501631,2,collision,highway,clear,1,0
INC-001726,2025-08-19,13:53,Z02,17.362616,78.54077,4,pedestrian,local,fog,3,0
INC-001727,2025-08-19,07:17,Z01,17.372133,78.494284,5,single_vehicle,local,clear,4,0
INC-001728,2025-08-19,01:34,Z15,17.4548,78.435544,2,single_vehicle,collector,clear,0,0
INC-001729,2025-08-19,11:50,Z05,17.396384,78.415576,2,collision,arterial,clear,1,0
INC-001730,2025-08-19,20:07,Z04,17.450746,78.514385,1,collision,collector,clear,1,0
INC-001731,2025-08-20,08:20,Z03,17.415971,78.411929,3,collision,local,clear,1,0
INC-001732,2025-08-20,11:55,Z06,17.387745,78.529731,3,cyclist,highway,clear,0,0
INC-001733,2025-08-20,20:54,Z04,17.365968,78.559368,2,single_vehicle,collector,clear,0,0
INC-001734,2025-08-20,12:31,Z04,17.433872,78.460138,2,collision,highway,clear,1,0
INC-001735,2025-08-20,16:38,Z15,17.484868,78.580169,3,single_vehicle,highway,rain,3,0
INC-001736,2025-08-20,04:43,Z10,17.306564,78.438282,3,cyclist,collector,clear,2,0
INC-001737,2025-08-21,13:38,Z02,17.468712,78.507366,3,collision,arterial,clear,3,0
INC-001738,2025-08-21,20:10,Z13,17.476421,78.497037,4,cyclist,arterial,rain,0,0
INC-001739,2025-08-21,08:29,Z02,17.469517,78.430009,2,single_vehicle,highway,clear,1,0
INC-001740,2025-08-21,16:42,Z05,17.40668,78.457615,4,pedestrian,arterial,rain,1,0
INC-001741,2025-08-21,04:55,Z05,17.473344,78.516427,2,pedestrian,local,clear,0,0
INC-001742,2025-08-21,04:47,Z13,17.435307,78.593947,3,multi_vehicle,highway,clear,2,0
INC-001743,2025-08-21,18:39,Z09,17.482825,78.547011,2,cyclist,arterial,clear,2,0
INC-001744,2025-08-21,07:49,Z08,17.438613,78.570981,4,collision,arterial,clear,1,0
INC-001745,2025-08-22,07:15,Z01,17.31711,78.588105,2,single_vehicle,arterial,clear,1,0
INC-001746,2025-08-22,10:48,Z11,17.413748,78.420865,2,collision,arterial,clear,2,0
INC-001747,2025-08-22,10:22,Z15,17.420098,78.490602,3,pedestrian,highway,clear,3,0
INC-001748,2025-08-22,00:15,Z12,17.473027,78.457243,4,multi_vehicle,highway,clear,1,0
INC-001749,2025-08-22,22:34,Z13,17.392607,78.491893,4,collision,highway,storm,4,0
INC-001750,2025-08-22,17:28,Z04,17.438323,78.508906,5,cyclist,local,rain,4,1
INC-001751,2025-08-22,19:02,Z09,17.387151,78.554651,3,cyclist,local,clear,3,0
INC-001752,2025-08-22,18:27,Z15,17.486654,78.58667,2,cyclist,collector,fog,0,0
INC-001753,2025-08-23,23:56,Z13,17.454091,78.577323,2,cyclist,collector,storm,1,0
INC-001754,2025-08-23,10:40,Z11,17.482229,78.492088,4,collision,local,storm,3,0
INC-001755,2025-08-23,14:35,Z04,17.375151,78.45265,4,multi_vehicle,arterial,clear,2,0
INC-001756,2025-08-23,07:46,Z02,17.410387,78.575723,3,single_vehicle,arterial,rain,3,0
INC-001757,2025-08-23,17:14,Z01,17.470358,78.548537,3,collision,collector,fog,2,0
INC-001758,2025-08-23,18:45,Z01,17.441072,78.417312,2,cyclist,arterial,clear,1,0
INC-001759,2025-08-23,15:26,Z15,17.332392,78.53666,2,single_vehicle,arterial,fog,2,0
INC-001760,2025-08-24,10:01,Z07,17.326769,78.504286,2,pedestrian,highway,fog,0,0
INC-001761,2025-08-24,11:15,Z01,17.340727,78.558929,4,cyclist,collector,rain,3,0
INC-001762,2025-08-24,10:02,Z04,17.397765,78.512543,2,collision,highway,fog,2,0
INC-001763,2025-08-24,09:51,Z10,17.481291,78.51293,2,multi_vehicle,highway,clear,2,0
INC-001764,2025-08-24,09:06,Z10,17.495891,78.582225,3,cyclist,local,clear,0,0
INC-001765,2025-08-24,01:37,Z03,17.432577,78.453761,3,multi_vehicle,highway,clear,2,0
INC-001766,2025-08-24,09:46,Z05,17.498733,78.540085,5,multi_vehicle,collector,clear,4,0
INC-001767,2025-08-24,18:13,Z02,17.482018,78.589203,1,cyclist,arterial,rain,0,0
INC-001768,2025-08-24,10:51,Z04,17.438963,78.40766,3,single_vehicle,local,clear,3,0
INC-001769,2025-08-25,11:39,Z03,17.454884,78.516651,2,multi_vehicle,collector,clear,1,0
INC-001770,2025-08-25,05:52,Z11,17.405906,78.582795,1,cyclist,local,fog,0,0
INC-001771,2025-08-25,06:25,Z15,17.308208,78.508556,2,cyclist,highway,clear,1,0
INC-001772,2025-08-25,03:37,Z06,17.463213,78.452505,2,single_vehicle,collector,rain,2,0
INC-001773,2025-08-25,04:09,Z14,17.440883,78.434353,1,multi_vehicle,collector,clear,0,0
INC-001774,2025-08-25,14:48,Z11,17.46111,78.520847,1,collision,collector,clear,0,0
INC-001775,2025-08-25,06:28,Z07,17.389618,78.587437,1,cyclist,local,rain,0,0
INC-001776,2025-08-25,23:41,Z07,17.388688,78.414411,5,cyclist,local,clear,1,0
INC-001777,2025-08-25,07:08,Z03,17.445578,78.494106,3,cyclist,highway,clear,1,0
INC-001778,2025-08-25,08:37,Z14,17.322611,78.531995,3,single_vehicle,highway,clear,3,0
INC-001779,2025-08-26,23:47,Z14,17.474396,78.581619,2,single_vehicle,highway,rain,0,0
INC-001780,2025-08-26,11:17,Z06,17.476286,78.437269,3,single_vehicle,highway,clear,1,0
INC-001781,2025-08-26,13:16,Z04,17.477982,78.456632,2,pedestrian,local,fog,2,0
INC-001782,2025-08-26,01:10,Z15,17.306919,78.59525,3,pedestrian,local,fog,3,0
INC-001783,2025-08-26,14:44,Z01,17.416359,78.475093,3,pedestrian,collector,clear,2,0
INC-001784,2025-08-26,03:06,Z04,17.306221,78.549048,3,multi_vehicle,local,clear,2,0
INC-001785,2025-08-27,10:02,Z05,17.399612,78.590235,4,single_vehicle,highway,clear,0,0
INC-001786,2025-08-27,09:38,Z09,17.358345,78.502811,5,multi_vehicle,local,clear,0,1
INC-001787,2025-08-27,18:36,Z03,17.348042,78.59278,3,pedestrian,local,clear,0,0
INC-001788,2025-08-27,08:54,Z08,17.396635,78.589783,5,pedestrian,arterial,clear,0,0
INC-001789,2025-08-27,20:43,Z11,17.405882,78.591385,3,multi_vehicle,arterial,clear,0,0
INC-001790,2025-08-27,07:01,Z05,17.318893,78.562737,4,collision,local,storm,0,0
INC-001791,2025-08-27,11:31,Z03,17.423206,78.467851,4,multi_vehicle,local,clear,2,0
INC-001792,2025-08-28,19:04,Z13,17.321987,78.560963,3,cyclist,arterial,fog,3,0
INC-001793,2025-08-28,08:02,Z05,17.389209,78.483862,5,multi_vehicle,local,storm,0,0
INC-001794,2025-08-28,14:19,Z09,17.379107,78.558469,5,multi_vehicle,highway,storm,3,0
INC-001795,2025-08-28,14:41,Z15,17.328678,78.412265,2,multi_vehicle,highway,clear,2,0
INC-001796,2025-08-28,00:26,Z14,17.43048,78.419236,2,multi_vehicle,highway,clear,2,0
INC-001797,2025-08-28,00:01,Z04,17.385985,78.524197,4,multi_vehicle,arterial,clear,1,0
INC-001798,2025-08-28,20:52,Z11,17.494418,78.519809,2,multi_vehicle,local,rain,2,0
INC-001799,2025-08-28,05:35,Z12,17.307689,78.463593,2,multi_vehicle,local,fog,1,0
INC-001800,2025-08-28,18:37,Z03,17.405854,78.468682,2,collision,highway,rain,1,0
INC-001801,2025-08-28,07:39,Z10,17.322655,78.405264,3,pedestrian,arterial,clear,0,0
INC-001802,2025-08-29,20:16,Z05,17.309617,78.552033,4,multi_vehicle,highway,clear,4,0
INC-001803,2025-08-29,23:32,Z09,17.328619,78.51783,2,multi_vehicle,highway,storm,2,0
INC-001804,2025-08-29,14:53,Z02,17.434934,78.557921,3,single_vehicle,highway,clear,2,0
INC-001805,2025-08-29,15:58,Z09,17.435062,78.523175,3,cyclist,highway,clear,0,0
INC-001806,2025-08-29,03:41,Z13,17.454408,78.460195,3,cyclist,arterial,storm,1,0
INC-001807,2025-08-29,11:00,Z13,17.442404,78.588187,2,collision,arterial,fog,2,0
INC-001808,2025-08-29,09:07,Z13,17.383643,78.490573,2,single_vehicle,collector,clear,2,0
INC-001809,2025-08-30,04:09,Z03,17.303053,78.519091,3,collision,highway,clear,0,0
INC-001810,2025-08-30,05:54,Z11,17.385398,78.563057,2,pedestrian,collector,storm,1,0
INC-001811,2025-08-30,17:20,Z07,17.347032,78.599182,2,multi_vehicle,arterial,rain,0,0
INC-001812,2025-08-30,22:48,Z03,17.49306,78.473881,2,collision,arterial,clear,2,0
INC-001813,2025-08-30,12:03,Z02,17.429049,78.520502,3,single_vehicle,local,clear,1,0
INC-001814,2025-08-31,09:31,Z06,17.459159,78.540816,3,single_vehicle,highway,clear,1,0
INC-001815,2025-08-31,16:44,Z07,17.317216,78.555088,3,cyclist,highway,fog,0,0
INC-001816,2025-08-31,14:47,Z08,17.38931,78.422165,1,collision,highway,storm,0,0
INC-001817,2025-08-31,06:19,Z04,17.476196,78.403383,4,collision,local,clear,3,0
INC-001818,2025-08-31,16:19,Z15,17.361558,78.506745,4,pedestrian,collector,clear,4,0
INC-001819,2025-08-31,17:52,Z10,17.364528,78.439773,3,cyclist,local,clear,3,0
INC-001820,2025-08-31,11:55,Z05,17.494722,78.49535,1,multi_vehicle,arterial,clear,1,0
INC-001821,2025-08-31,23:40,Z03,17.444047,78.442924,3,multi_vehicle,collector,clear,2,0
INC-001822,2025-08-31,19:36,Z12,17.410825,78.465296,4,single_vehicle,collector,rain,2,0
INC-001823,2025-09-01,04:32,Z05,17.446391,78.545974,3,pedestrian,local,clear,2,0
INC-001824,2025-09-01,00:50,Z13,17.335039,78.524138,4,multi_vehicle,arterial,rain,0,0
INC-001825,2025-09-01,10:12,Z09,17.48511,78.541173,3,cyclist,local,clear,2,0
INC-001826,2025-09-01,22:32,Z11,17.497742,78.589059,4,cyclist,arterial,clear,4,0
INC-001827,2025-09-01,17:22,Z13,17.485832,78.46378,1,cyclist,arterial,clear,0,0
INC-001828,2025-09-01,04:43,Z04,17.487899,78.424112,4,collision,highway,clear,4,0
INC-001829,2025-09-01,01:58,Z12,17.447201,78.493154,3,collision,highway,clear,0,0
INC-001830,2025-09-01,05:23,Z04,17.430664,78.56213,2,collision,local,clear,0,0
INC-001831,2025-09-01,19:27,Z12,17.325315,78.498967,4,pedestrian,local,clear,2,0
INC-001832,2025-09-01,07:24,Z05,17.352942,78.444542,2,cyclist,arterial,clear,1,0
INC-001833,2025-09-02,22:28,Z03,17.48182,78.453118,4,pedestrian,highway,clear,1,0
INC-001834,2025-09-02,18:59,Z09,17.345381,78.597374,1,collision,highway,storm,1,0
INC-001835,2025-09-02,17:17,Z07,17.354119,78.453769,3,single_vehicle,collector,clear,0,0
INC-001836,2025-09-02,15:36,Z10,17.482568,78.467925,4,single_vehicle,highway,clear,1,0
INC-001837,2025-09-02,11:12,Z14,17.468541,78.572823,1,collision,arterial,clear,0,0
INC-001838,2025-09-02,14:39,Z14,17.486531,78.496985,2,multi_vehicle,highway,clear,1,0
INC-001839,2025-09-02,19:55,Z08,17.366848,78.426349,2,collision,local,clear,1,0
INC-001840,2025-09-02,01:47,Z04,17.380351,78.52957,2,single_vehicle,arterial,clear,1,0
INC-001841,2025-09-02,20:29,Z05,17.491413,78.493197,4,cyclist,local,clear,4,0
INC-001842,2025-09-02,14:16,Z13,17.447616,78.435859,2,collision,local,storm,0,0
INC-001843,2025-09-03,18:21,Z04,17.324431,78.433845,2,multi_vehicle,arterial,fog,2,0
INC-001844,2025-09-03,10:31,Z08,17.387545,78.472827,2,pedestrian,collector,rain,1,0
INC-001845,2025-09-03,08:48,Z12,17.479553,78.454266,3,cyclist,collector,clear,1,0
INC-001846,2025-09-03,20:31,Z05,17.369251,78.450692,2,collision,local,clear,0,0
INC-001847,2025-09-03,18:59,Z01,17.497104,78.535939,3,collision,arterial,clear,3,0
INC-001848,2025-09-03,15:28,Z14,17.406077,78.462854,2,cyclist,arterial,rain,2,0
INC-001849,2025-09-03,06:31,Z03,17.326819,78.416396,3,pedestrian,local,clear,1,0
INC-001850,2025-09-03,00:36,Z07,17.319935,78.427049,2,collision,arterial,clear,1,0
INC-001851,2025-09-03,00:06,Z02,17.387377,78.421094,4,pedestrian,arterial,clear,1,0
INC-001852,2025-09-04,12:42,Z04,17.479725,78.426943,3,pedestrian,highway,clear,3,0
INC-001853,2025-09-04,23:01,Z11,17.42106,78.488598,2,pedestrian,arterial,fog,2,0
INC-001854,2025-09-04,08:35,Z15,17.332931,78.566018,5,collision,highway,clear,0,1
INC-001855,2025-09-04,20:44,Z09,17.346471,78.462327,1,single_vehicle,collector,clear,1,0
INC-001856,2025-09-04,21:13,Z02,17.363517,78.516998,4,pedestrian,highway,clear,0,0
INC-001857,2025-09-05,15:45,Z12,17.378341,78.483334,3,pedestrian,local,rain,2,0
INC-001858,2025-09-05,09:02,Z03,17.407146,78.484667,4,cyclist,collector,rain,1,0
INC-001859,2025-09-05,22:17,Z11,17.496032,78.421424,4,pedestrian,arterial,clear,0,0
INC-001860,2025-09-05,19:05,Z01,17.336704,78.50365,1,pedestrian,arterial,clear,1,0
INC-001861,2025-09-05,07:06,Z11,17.408311,78.589113,2,pedestrian,collector,clear,2,0
INC-001862,2025-09-05,15:48,Z15,17.319601,78.55791,5,collision,local,rain,4,0
INC-001863,2025-09-05,09:23,Z03,17.409452,78.531768,3,cyclist,collector,clear,2,0
INC-001864,2025-09-05,13:07,Z03,17.451824,78.418024,2,collision,collector,clear,2,0
INC-001865,2025-09-05,01:22,Z05,17.490715,78.45022,3,pedestrian,highway,clear,1,0
INC-001866,2025-09-05,03:08,Z05,17.365227,78.421006,2,multi_vehicle,collector,clear,1,0
INC-001867,2025-09-06,23:19,Z04,17.300177,78.412989,5,cyclist,arterial,clear,2,0
INC-001868,2025-09-06,23:31,Z03,17.402348,78.572236,5,cyclist,local,clear,5,0
INC-001869,2025-09-06,18:19,Z11,17.425508,78.516904,5,collision,highway,clear,2,0
INC-001870,2025-09-06,16:30,Z07,17.47555,78.562557,4,multi_vehicle,arterial,clear,1,0
INC-001871,2025-09-06,05:31,Z15,17.483305,78.515873,5,pedestrian,local,clear,3,0
INC-001872,2025-09-06,12:08,Z13,17.437165,78.528437,1,multi_vehicle,highway,clear,1,0
INC-001873,2025-09-06,19:05,Z11,17.49014,78.461671,1,multi_vehicle,arterial,rain,0,0
INC-001874,2025-09-07,05:31,Z12,17.340152,78.518826,2,single_vehicle,collector,clear,2,0
INC-001875,2025-09-07,21:13,Z10,17.44547,78.518867,4,cyclist,collector,storm,2,0
